Particles in Bath,Particles in Bin 1,Particles in Bin 2,Total particles,Time Stamp
750,0,0,750,29.39233
750,0,0,750,29.44458
750,0,0,750,29.49219
750,0,0,750,29.54785
750,0,0,750,29.59229
750,0,0,750,29.64795
750,0,0,750,29.69238
750,0,0,750,29.74805
750,0,0,750,29.79224
750,0,0,750,29.84766
750,0,0,750,29.89233
750,0,0,750,29.94775
750,0,0,750,29.99243
750,0,0,750,30.0481
750,0,0,750,30.09375
750,0,0,750,30.14404
750,0,0,750,30.19409
750,0,0,750,30.24731
750,0,0,750,30.29175
750,0,0,750,30.34741
750,0,0,750,30.39185
750,0,0,750,30.44751
750,0,0,750,30.4917
750,0,0,750,30.54736
750,0,0,750,30.59253
750,0,0,750,30.64941
750,0,0,750,30.69507
750,0,0,750,30.74805
750,0,0,750,30.7915
750,0,0,750,30.84717
750,0,0,750,30.89136
750,0,0,750,30.94702
750,0,0,750,30.99194
750,0,0,750,31.04712
750,0,0,750,31.09155
750,0,0,750,31.14771
750,0,0,750,31.19214
750,0,0,750,31.24731
750,0,0,750,31.2915
750,0,0,750,31.34692
750,0,0,750,31.39136
750,0,0,750,31.44678
750,0,0,750,31.49146
750,0,0,750,31.55664
750,0,0,750,31.59131
750,0,0,750,31.64526
750,0,0,750,31.69165
750,0,0,750,31.74683
750,0,0,750,31.79736
750,0,0,750,31.84692
750,0,0,750,31.89111
750,0,0,750,31.94897
750,0,0,750,31.99121
750,0,0,750,32.04663
750,0,0,750,32.09839
750,0,0,750,32.14648
750,0,0,750,32.21802
750,0,0,750,32.25049
750,0,0,750,32.29102
750,0,0,750,32.34692
750,0,0,750,32.40356
750,0,0,750,32.44653
750,0,0,750,32.49121
750,0,0,750,32.54663
750,0,0,750,32.59546
750,0,0,750,32.64624
750,0,0,750,32.69116
750,0,0,750,32.74951
750,0,0,750,32.802
750,0,0,750,32.84692
750,0,0,750,32.89478
750,0,0,750,32.94629
750,0,0,750,32.99902
750,0,0,750,33.04321
750,0,0,750,33.10181
750,0,0,750,33.14624
750,0,0,750,33.198
750,0,0,750,33.24976
750,0,0,750,33.30176
750,0,0,750,33.34277
750,0,0,750,33.40161
750,0,0,750,33.44604
750,0,0,750,33.49829
750,0,0,750,33.5459
750,0,0,750,33.60156
750,0,0,750,33.65356
750,0,0,750,33.69409
750,0,0,750,33.74585
750,0,0,750,33.79126
750,0,0,750,33.84888
750,0,0,750,33.90137
750,0,0,750,33.95605
750,0,0,750,33.99512
750,0,0,750,34.04565
750,0,0,750,34.09106
750,0,0,750,34.15015
750,0,0,750,34.20117
750,0,0,750,34.24561
750,0,0,750,34.29663
750,0,0,750,34.34814
750,0,0,750,34.40112
750,0,0,750,34.44214
750,0,0,750,34.50098
750,0,0,750,34.54541
750,0,0,750,34.59741
750,0,0,750,34.646
750,0,0,750,34.69775
750,0,0,750,34.75562
750,0,0,750,34.80078
750,0,0,750,34.84521
750,0,0,750,34.90845
750,0,0,750,34.94507
750,0,0,750,35.00903
750,0,0,750,35.04517
750,0,0,750,35.10059
750,0,0,750,35.18188
750,0,0,750,35.19604
750,0,0,750,35.24487
750,0,0,750,35.30054
750,0,0,750,35.34546
750,0,0,750,35.39526
750,0,0,750,35.44507
750,0,0,750,35.50049
750,0,0,750,35.54541
750,0,0,750,35.60059
750,0,0,750,35.64502
750,0,0,750,35.70068
750,0,0,750,35.74463
