Object,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W,LinVelocity X,LinVelocity Y,LinVelocity Z,AngVelocity X,AngVelocity Y,AngVelocity Z,Impact Force X,Impact Force Y,Impact Force Z,Impact Force Magnitude,Colliding Body,Time Stamp
Scoop,0.4290674,0.4601634,2.087351,0.930968,-0.2224121,0.2638404,-0.1192484,-0.1321723,0.5205354,0.5297636,-0.8094364,0.02572457,-0.1262161,0,0,0,0,,71.32178
Scoop,0.4267358,0.4607898,2.095685,0.9311256,-0.2214484,0.266234,-0.1143926,-0.1993091,0.3782545,0.4382017,-0.5327723,-0.1221664,-0.06360818,0,0,0,0,,71.33508
Scoop,0.4267358,0.4607898,2.095685,0.9311256,-0.2214484,0.266234,-0.1143926,-0.1993091,0.3782545,0.4382017,-0.5327723,-0.1221664,-0.06360818,0,0,0,0,,71.34814
Scoop,0.4241804,0.4611872,2.103838,0.9322325,-0.2198523,0.2675698,-0.1049519,-0.081484,0.6421279,0.5687531,-0.9637174,0.09575765,-0.09353963,0,0,0,0,,71.35815
Scoop,0.4221192,0.462513,2.112021,0.9323351,-0.2186484,0.2702398,-0.09957334,-0.1955059,0.4491115,0.4204547,-0.5935662,-0.1405933,-0.05762596,0,0,0,0,,71.3717
Scoop,0.4181063,0.4656546,2.127556,0.9327282,-0.2172899,0.2750733,-0.08448951,-0.3301096,0.1572416,0.2269881,0.008918047,-0.4144352,-0.0341548,0,0,0,0,,71.4187
Scoop,0.4163877,0.4678906,2.134444,0.9327754,-0.2163916,0.277231,-0.07904512,-0.1479243,0.500011,0.3545196,-0.5797809,-0.08930129,-0.08318588,0,0,0,0,,71.43347
Scoop,0.4163877,0.4678906,2.134444,0.9327754,-0.2163916,0.277231,-0.07904512,-0.1479243,0.500011,0.3545196,-0.5797809,-0.08930129,-0.08318588,0,0,0,0,,71.44739
Scoop,0.4145522,0.4694929,2.140424,0.9332377,-0.2163143,0.278297,-0.06947865,-0.03760104,0.7531821,0.4200963,-0.921073,0.1196192,-0.2563826,0,0,0,0,,71.45715
Scoop,0.4134816,0.4723841,2.145853,0.9325346,-0.2161745,0.2809113,-0.0688259,-0.2104491,0.2314581,0.1753302,-0.1167566,-0.2503591,-0.03865573,0,0,0,0,,71.47144
Scoop,0.4134816,0.4723841,2.145853,0.9325346,-0.2161745,0.2809113,-0.0688259,-0.2104491,0.2314581,0.1753302,-0.1167566,-0.2503591,-0.03865573,0,0,0,0,,71.48413
Scoop,0.4122106,0.4741632,2.150223,0.9327953,-0.2154178,0.2821308,-0.06237373,-0.05356531,0.5351516,0.2698615,-0.6509923,0.02776429,-0.1133947,0,0,0,0,,71.49805
Scoop,0.4114824,0.4762705,2.15396,0.9320551,-0.216107,0.284318,-0.06111456,-0.1616364,0.2475948,0.1118504,-0.1406438,-0.193441,-0.1294542,0,0,0,0,,71.51221
Scoop,0.4114824,0.4762705,2.15396,0.9320551,-0.216107,0.284318,-0.06111456,-0.1616364,0.2475948,0.1118504,-0.1406438,-0.193441,-0.1294542,0,0,0,0,,71.52478
Scoop,0.4106228,0.4773675,2.156664,0.9322094,-0.2156993,0.285208,-0.0558197,-0.0285423,0.4249908,0.1757009,-0.5251669,0.03327659,-0.1145882,0,0,0,0,,71.53796
Scoop,0.4101955,0.4787069,2.158636,0.9317827,-0.2156863,0.2867261,-0.05521654,-0.1088678,0.1347426,0.04199208,-0.08706838,-0.1406936,-0.03372343,0,0,0,0,,71.55286
Scoop,0.4095547,0.479131,2.159577,0.932436,-0.2137619,0.2869728,-0.05015929,0.02705061,0.3261184,0.1103417,-0.535172,0.09410049,0.04706722,0,0,0,0,,71.57703
Scoop,0.4093512,0.4797528,2.159925,0.9322041,-0.2129517,0.2886224,-0.04841914,-0.08717619,0.1590268,-0.02963253,-0.2196378,-0.1273068,0.0123507,0,0,0,0,,71.59937
Scoop,0.4091897,0.4800886,2.159386,0.932144,-0.2121595,0.2897334,-0.04637665,-0.04781296,0.1570833,-0.04795529,-0.236588,-0.06565489,0.008249358,0,0,0,0,,71.62122
Scoop,0.4091182,0.480195,2.158171,0.9321488,-0.2110308,0.2908469,-0.04442491,-0.04324518,0.1307152,-0.08328721,-0.2382475,-0.0674895,0.04357356,0,0,0,0,,71.64307
Scoop,0.4091699,0.4803893,2.156392,0.9319396,-0.2108136,0.2915862,-0.04499485,-0.04989833,-0.02268227,-0.1288427,0.03207435,-0.08796893,0.02908727,0,0,0,0,,71.66638
Scoop,0.4093096,0.4803358,2.154088,0.9317079,-0.2108172,0.2921855,-0.04587711,-0.04173461,-0.05352496,-0.1535826,0.07070506,-0.08117948,0.01779312,0,0,0,0,,71.68787
Scoop,0.4095026,0.4792581,2.148575,0.9319167,-0.2105541,0.291634,-0.04634973,0.007982027,-0.03162823,-0.1404368,-0.005043987,-0.0008677095,-0.005163092,0,0,0,0,,71.70984
Scoop,0.4098295,0.4785166,2.145711,0.9317294,-0.2109619,0.2917051,-0.04778757,-0.008200927,-0.1248099,-0.1660899,0.1452173,-0.04045281,-0.0003696643,0,0,0,0,,71.7334
Scoop,0.4099042,0.4778001,2.142496,0.9324957,-0.2107974,0.2889987,-0.04996549,0.1456858,-0.2364324,-0.06817275,0.2515036,0.2276899,0.1079129,0,0,0,0,,71.75439
Scoop,0.4104404,0.476952,2.139248,0.932665,-0.2110143,0.2877395,-0.05305407,0.06490335,-0.2717048,-0.148398,0.3199337,0.05832447,0.07888008,0,0,0,0,,71.77637
Scoop,0.4113655,0.4757009,2.136094,0.9323241,-0.2113682,0.288224,-0.05497684,-0.01034491,-0.1780241,-0.2064642,0.1811329,-0.09362575,0.0125701,0,0,0,0,,71.79968
Scoop,0.4122939,0.4743613,2.133002,0.9323595,-0.2117519,0.2872108,-0.05811749,0.06809878,-0.291199,-0.1558577,0.3250618,0.03120845,0.06105316,0,0,0,0,,71.82104
Scoop,0.4122941,0.4743614,2.133003,0.9323594,-0.211752,0.2872108,-0.05811768,-2.235174E-08,0,2.980232E-08,1.192093E-07,-4.656613E-08,-1.303852E-07,0,0,0,0,,71.84338
Scoop,0.4122937,0.4743615,2.133003,0.9323595,-0.2117519,0.2872108,-0.05811754,1.331792E-09,1.484295E-09,-4.854517E-10,-9.522871E-09,-9.273798E-09,1.142658E-08,0,0,0,0,,71.86633
Scoop,0.4122939,0.4743611,2.133003,0.9323595,-0.211752,0.2872108,-0.05811754,-3.199768E-09,2.893794E-09,-2.365047E-09,1.974184E-08,2.201989E-08,2.766874E-09,0,0,0,0,,71.88794
Scoop,0.4122941,0.4743615,2.133003,0.9323593,-0.2117519,0.2872107,-0.05811749,-1.549266E-09,5.504466E-09,-2.949494E-09,5.424419E-08,3.061325E-08,-6.175561E-09,0,0,0,0,,71.90979
Scoop,0.4122937,0.4743612,2.133003,0.9323592,-0.211752,0.2872108,-0.05811752,-4.613135E-09,-4.077657E-09,-3.819871E-09,-9.370769E-09,4.932679E-08,-3.790811E-08,0,0,0,0,,71.93335
Scoop,0.4122939,0.4743614,2.133003,0.9323592,-0.211752,0.2872107,-0.05811747,-3.518964E-09,2.823155E-10,-4.818497E-09,2.481669E-08,4.529096E-08,-2.284296E-08,0,0,0,0,,71.95422
Scoop,0.4122937,0.4743613,2.133003,0.9323593,-0.2117519,0.2872107,-0.05811759,7.29933E-09,2.412599E-09,3.427578E-10,-1.654628E-09,-5.503647E-08,3.748816E-08,0,0,0,0,,71.97656
Scoop,0.412294,0.4743614,2.133003,0.9323595,-0.211752,0.2872109,-0.05811755,4.279081E-09,1.412439E-09,1.781687E-09,-2.208217E-10,-3.603403E-08,2.102206E-08,0,0,0,0,,72
Scoop,0.4122938,0.4743613,2.133002,0.9323592,-0.2117519,0.2872107,-0.05811757,3.550264E-09,1.888369E-09,7.7294E-10,-2.49549E-09,-3.236627E-08,2.522867E-08,0,0,0,0,,72.02332
Scoop,0.4122941,0.4743614,2.133003,0.9323595,-0.2117519,0.2872108,-0.05811758,-3.159305E-09,3.353256E-09,-1.906604E-10,3.017134E-08,1.333565E-08,8.743831E-09,0,0,0,0,,72.04456
Scoop,0.4122937,0.4743614,2.133002,0.9323592,-0.2117519,0.2872106,-0.05811749,-4.044099E-09,-1.603569E-09,-9.230999E-10,3.200219E-09,2.590879E-08,-1.298565E-08,0,0,0,0,,72.06592
Scoop,0.412294,0.4743611,2.133002,0.9323593,-0.211752,0.2872107,-0.05811746,2.267118E-09,-7.848687E-09,2.255627E-09,-5.224243E-08,-1.79912E-08,-1.765164E-08,0,0,0,0,,72.0874
Scoop,0.412294,0.4743614,2.133002,0.9323593,-0.2117519,0.2872107,-0.05811752,2.306752E-09,-4.764331E-09,5.082355E-09,-5.544965E-08,-4.353978E-08,1.26913E-08,0,0,0,0,,72.10986
Scoop,0.4122938,0.4743611,2.133003,0.9323595,-0.2117519,0.2872108,-0.05811766,4.419016E-09,5.595441E-09,-2.719927E-10,4.738221E-08,-2.244321E-08,2.161335E-08,0,0,0,0,,72.13293
Scoop,0.412294,0.4743614,2.133003,0.9323592,-0.211752,0.2872107,-0.05811757,-4.388633E-09,-3.514331E-10,-5.899096E-09,1.003699E-08,5.789067E-08,-3.053741E-08,0,0,0,0,,72.15442
Scoop,0.4122938,0.4743611,2.133003,0.9323592,-0.211752,0.2872108,-0.05811747,-8.872836E-10,1.543088E-09,2.102664E-09,1.298466E-08,-1.086726E-08,1.446958E-08,0,0,0,0,,72.17651
Scoop,0.412294,0.4743612,2.133003,0.9323595,-0.211752,0.2872108,-0.05811749,4.699467E-10,-1.595364E-09,1.995496E-09,-1.310181E-08,-1.757614E-08,7.979232E-09,0,0,0,0,,72.19958
Scoop,0.4122937,0.4743611,2.133003,0.9323592,-0.2117519,0.2872107,-0.05811747,-1.221868E-09,-2.458667E-09,2.874445E-09,-1.536634E-08,-1.034158E-09,-8.820014E-09,0,0,0,0,,72.22119
Scoop,0.4122941,0.4743613,2.133002,0.9323591,-0.2117519,0.2872107,-0.05811758,-1.521963E-09,8.743791E-09,-5.679565E-09,7.080457E-08,2.75156E-08,1.596365E-08,0,0,0,0,,72.24304
Scoop,0.4122939,0.4743614,2.133003,0.9323593,-0.211752,0.2872108,-0.05811761,1.607735E-09,1.403285E-09,-3.146502E-09,1.167571E-08,1.032236E-08,-6.297002E-09,0,0,0,0,,72.26587
Scoop,0.4122941,0.4743612,2.133003,0.9323592,-0.2117519,0.2872107,-0.05811752,-1.546157E-09,1.916235E-09,1.472069E-09,2.544296E-08,6.088269E-09,-5.101919E-11,0,0,0,0,,72.28735
Scoop,0.4122939,0.4743612,2.133003,0.9323593,-0.211752,0.2872108,-0.05811756,2.577099E-10,-1.355768E-09,3.095547E-09,1.170161E-09,-7.587452E-09,-6.550071E-09,0,0,0,0,,72.30994
Scoop,0.4122939,0.4743612,2.133003,0.9323593,-0.211752,0.2872108,-0.05811756,2.577099E-10,-1.355768E-09,3.095547E-09,1.170161E-09,-7.587452E-09,-6.550071E-09,0,0,0,0,,72.3241
Scoop,0.4122938,0.4743614,2.133003,0.9323594,-0.211752,0.2872108,-0.05811753,-2.958113E-09,2.014227E-09,-1.061072E-09,3.431988E-08,3.475604E-08,-1.959248E-08,0,0,0,0,,72.33472
Scoop,0.4122939,0.4743612,2.133003,0.9323593,-0.2117519,0.2872108,-0.05811751,8.209275E-09,4.548054E-09,3.074097E-09,1.082577E-08,-5.921414E-08,3.446565E-08,0,0,0,0,,72.34924
Scoop,0.4122939,0.4743612,2.133003,0.9323593,-0.2117519,0.2872108,-0.05811751,8.209275E-09,4.548054E-09,3.074097E-09,1.082577E-08,-5.921414E-08,3.446565E-08,0,0,0,0,,72.36121
Scoop,0.4122936,0.4743613,2.133003,0.9323595,-0.211752,0.2872109,-0.05811756,-3.143341E-09,-3.80615E-09,1.992616E-09,-7.552017E-09,1.766518E-08,-2.367702E-08,0,0,0,0,,72.37158
Scoop,0.4122936,0.4743613,2.133003,0.9323595,-0.211752,0.2872109,-0.05811756,-3.143341E-09,-3.80615E-09,1.992616E-09,-7.552017E-09,1.766518E-08,-2.367702E-08,0,0,0,0,,72.38416
Scoop,0.4122939,0.4743614,2.133003,0.9323592,-0.211752,0.2872109,-0.05811766,2.655079E-09,-3.147045E-09,3.900178E-09,-2.101581E-08,-3.239824E-08,4.981858E-09,0,0,0,0,,72.40015
Scoop,0.4122936,0.4743614,2.133003,0.9323595,-0.211752,0.2872108,-0.05811761,-2.220018E-09,2.510662E-09,-3.553806E-09,1.469336E-08,2.577566E-08,-1.918649E-09,0,0,0,0,,72.41138
Scoop,0.4122936,0.4743614,2.133003,0.9323595,-0.211752,0.2872108,-0.05811761,-2.220018E-09,2.510662E-09,-3.553806E-09,1.469336E-08,2.577566E-08,-1.918649E-09,0,0,0,0,,72.42358
Scoop,0.412294,0.4743615,2.133003,0.9323592,-0.211752,0.2872107,-0.05811746,1.545168E-09,9.753351E-10,3.05392E-09,1.624682E-08,-1.571915E-08,3.807151E-09,0,0,0,0,,72.4353
Scoop,0.4122938,0.4743614,2.133003,0.9323595,-0.2117519,0.2872108,-0.05811743,-3.877171E-09,-5.238394E-09,-2.965159E-09,-1.754766E-08,3.856872E-08,-3.293682E-08,0,0,0,0,,72.4502
Scoop,0.4122938,0.4743614,2.133003,0.9323595,-0.2117519,0.2872108,-0.05811743,-3.877171E-09,-5.238394E-09,-2.965159E-09,-1.754766E-08,3.856872E-08,-3.293682E-08,0,0,0,0,,72.46594
Scoop,0.412294,0.4743614,2.133003,0.9323592,-0.2117519,0.2872108,-0.0581175,-7.844015E-09,1.198716E-09,-3.21371E-09,2.541513E-08,5.56085E-08,-1.562932E-08,0,0,0,0,,72.48718
Scoop,0.412294,0.4743611,2.133003,0.9323592,-0.211752,0.2872108,-0.05811754,4.938871E-09,3.517616E-09,-6.084742E-10,-4.748195E-09,-3.255926E-08,2.788088E-08,0,0,0,0,,72.50952
Scoop,0.4122937,0.4743613,2.133003,0.9323595,-0.211752,0.2872109,-0.05811758,-1.829702E-09,5.487822E-09,-1.198889E-09,4.044365E-08,6.189463E-09,2.050654E-08,0,0,0,0,,72.53271
Scoop,0.4122939,0.4743614,2.133003,0.9323593,-0.2117519,0.2872108,-0.05811744,3.068677E-09,4.048661E-09,1.835434E-09,1.435439E-08,-3.362942E-08,3.119174E-08,0,0,0,0,,72.55408
Scoop,0.4122937,0.4743614,2.133003,0.9323595,-0.211752,0.2872108,-0.05811758,-5.651724E-09,2.488324E-09,-6.831986E-10,3.50503E-08,4.285174E-08,-1.60443E-08,0,0,0,0,,72.57617
Scoop,0.412294,0.4743611,2.133002,0.9323592,-0.2117519,0.2872107,-0.05811754,1.017591E-09,-4.329263E-09,-1.813625E-09,-5.212025E-08,-4.845845E-09,-3.701068E-09,0,0,0,0,,72.59924
Scoop,0.4122939,0.4743614,2.133003,0.9323592,-0.2117519,0.2872107,-0.05811761,-1.292362E-09,-6.504133E-09,3.583851E-09,-5.37755E-08,-4.982139E-09,-1.710384E-08,0,0,0,0,,72.62073
Scoop,0.4122939,0.4743613,2.133003,0.9323593,-0.211752,0.2872108,-0.05811769,1.580256E-10,-9.67697E-11,1.680657E-09,3.351019E-09,-2.965258E-09,-3.547537E-09,0,0,0,0,,72.64282
Scoop,0.4122938,0.4743612,2.133003,0.9323595,-0.2117519,0.2872108,-0.0581176,-2.136777E-09,-1.615901E-09,-2.859407E-09,1.651549E-08,3.435241E-08,-2.689276E-08,0,0,0,0,,72.66553
Scoop,0.4122939,0.4743612,2.133003,0.9323595,-0.211752,0.2872109,-0.05811761,1.298732E-10,-2.290751E-09,2.349339E-09,-2.527922E-08,-7.718555E-09,-5.111664E-09,0,0,0,0,,72.68835
Scoop,0.412294,0.4743613,2.133003,0.9323595,-0.2117519,0.2872109,-0.0581175,-1.985545E-09,-1.26837E-09,-4.349495E-09,6.211435E-09,3.219458E-08,-1.863918E-08,0,0,0,0,,72.70935
Scoop,0.4122938,0.4743613,2.133003,0.9323593,-0.2117519,0.2872108,-0.05811754,-4.37859E-09,-8.444352E-10,-5.052296E-09,4.726878E-09,4.802318E-08,-2.256407E-08,0,0,0,0,,72.73242
Scoop,0.4122939,0.4743612,2.133003,0.9323593,-0.2117519,0.2872108,-0.05811768,2.57177E-09,-6.109961E-09,2.142584E-09,-4.789207E-08,-2.442318E-08,-6.322356E-09,0,0,0,0,,72.75378
Scoop,0.4122938,0.4743614,2.133003,0.9323595,-0.2117519,0.2872108,-0.05811751,6.460826E-09,3.066166E-09,3.729738E-09,8.163632E-09,-4.90824E-08,2.418285E-08,0,0,0,0,,72.77637
Scoop,0.4122941,0.4743612,2.133002,0.9323593,-0.211752,0.2872107,-0.05811755,-1.098224E-09,5.730085E-09,-4.879595E-09,4.449018E-08,3.440378E-08,-4.882644E-09,0,0,0,0,,72.79907
Scoop,0.4122937,0.4743612,2.133003,0.9323593,-0.2117519,0.2872107,-0.0581176,-5.295973E-09,6.417644E-09,3.696097E-10,6.778082E-08,4.621504E-08,-1.526242E-08,0,0,0,0,,72.82056
Scoop,0.4122939,0.4743615,2.133003,0.9323595,-0.211752,0.2872109,-0.0581174,4.69538E-09,-4.767266E-09,4.56743E-09,-4.009134E-08,-5.056143E-08,1.06214E-08,0,0,0,0,,72.84338
Scoop,0.4122937,0.4743613,2.133003,0.9323593,-0.2117519,0.2872108,-0.05811742,2.885136E-09,7.983108E-10,-1.506663E-09,-9.659484E-09,-1.906945E-08,1.686559E-08,0,0,0,0,,72.86572
Scoop,0.412294,0.4743614,2.133003,0.932359,-0.2117519,0.2872108,-0.0581175,2.004694E-09,-2.180687E-09,3.908434E-09,-3.707133E-08,-3.254369E-08,1.139423E-08,0,0,0,0,,72.88696
Scoop,0.412294,0.4743612,2.133003,0.9323595,-0.2117519,0.2872107,-0.05811743,-3.188753E-09,6.849898E-09,2.184446E-09,6.387447E-08,2.035827E-08,1.451776E-09,0,0,0,0,,72.9093
Scoop,0.4122937,0.4743612,2.133003,0.9323592,-0.211752,0.2872108,-0.05811755,-3.207301E-10,-1.163849E-09,1.766203E-10,-1.597345E-08,6.013323E-10,-2.642679E-09,0,0,0,0,,72.9325
Scoop,0.412294,0.4743615,2.133003,0.9323592,-0.2117519,0.2872107,-0.0581175,-4.41829E-09,2.936855E-10,-6.314074E-09,2.997117E-08,5.972866E-08,-3.013031E-08,0,0,0,0,,72.95374
Scoop,0.412294,0.4743617,2.133002,0.9323592,-0.2117519,0.2872107,-0.05811742,1.983569E-10,-1.343261E-10,7.053771E-10,3.818807E-09,-3.268624E-09,-6.618919E-10,0,0,0,0,,72.97595
Scoop,0.4119874,0.4758312,2.132854,0.9326446,-0.2125637,0.2850184,-0.06128559,0.07694969,-0.169875,0.04428107,0.3601924,0.1492589,0.0317924,0,0,0,0,,72.99902
Scoop,0.4115601,0.4782875,2.133226,0.9325284,-0.2148166,0.2823559,-0.06723367,0.05743016,-0.2767576,0.0389057,0.6760474,0.1323673,-0.02680933,0,0,0,0,,73.02063
Scoop,0.4110904,0.4814337,2.134403,0.9322455,-0.2147075,0.2826084,-0.07037075,-0.07815778,-0.05702311,-0.0008958876,0.2858387,-0.09963319,0.09093272,0,0,0,0,,73.04285
Scoop,0.4098771,0.4857045,2.136066,0.9325312,-0.2147249,0.2810542,-0.07271811,0.006934434,0.02456813,0.1120391,0.2505343,0.1026028,0.08169123,0,0,0,0,,73.06567
Scoop,0.4081619,0.4911958,2.138482,0.9326013,-0.2164699,0.2782303,-0.07735507,0.02175194,-0.05050258,0.1602125,0.5413243,0.1783706,-0.01046377,0,0,0,0,,73.08728
Scoop,0.4047626,0.5022738,2.146097,0.9322767,-0.2138694,0.2807858,-0.079243,-0.1739302,0.2806281,0.1473206,-0.002555307,-0.1369146,-0.01488173,0,0,0,0,,73.11133
Scoop,0.4026753,0.5080828,2.15119,0.9327867,-0.2104392,0.2816281,-0.07943666,-0.1357668,0.2058188,0.2203864,-0.1003408,-0.09554106,0.3294052,0,0,0,0,,73.13391
Scoop,0.4006871,0.514075,2.157827,0.9323586,-0.2094771,0.2834297,-0.08059213,-0.2194659,0.2283612,0.2336552,0.04618856,-0.2119807,0.09901813,0,0,0,0,,73.15356
Scoop,0.3983724,0.5202175,2.16592,0.9324808,-0.207772,0.2844719,-0.0799142,-0.1610479,0.3289894,0.3739691,-0.1342594,-0.0932489,0.1340083,0,0,0,0,,73.17651
Scoop,0.3960488,0.5261897,2.175878,0.9326432,-0.2065977,0.285431,-0.0776103,-0.1408348,0.4439233,0.4984143,-0.2693056,-0.04628247,0.0398246,0,0,0,0,,73.1991
Scoop,0.3937917,0.5322419,2.18739,0.9329982,-0.2051643,0.2856895,-0.07618417,-0.1026172,0.3692545,0.5916786,-0.1818845,0.004390806,0.09840346,0,0,0,0,,73.21179
Scoop,0.3937917,0.5322419,2.18739,0.9329982,-0.2051643,0.2856895,-0.07618417,-0.1026172,0.3692545,0.5916786,-0.1818845,0.004390806,0.09840346,0,0,0,0,,73.22485
Scoop,0.391782,0.5378749,2.200457,0.9334624,-0.2036257,0.2858564,-0.07396656,-0.07479073,0.3985007,0.6867146,-0.2576399,0.03155768,0.08862033,0,0,0,0,,73.23572
Scoop,0.3903262,0.5432724,2.215053,0.9333044,-0.2031677,0.2867269,-0.07385103,-0.1229597,0.2818642,0.6939506,-0.04032224,-0.08667588,0.02993397,0,0,0,0,,73.25085
Scoop,0.3903262,0.5432724,2.215053,0.9333044,-0.2031677,0.2867269,-0.07385103,-0.1229597,0.2818642,0.6939506,-0.04032224,-0.08667588,0.02993397,0,0,0,0,,73.26599
Scoop,0.3892655,0.54817,2.23107,0.9333788,-0.201981,0.2875475,-0.07297102,-0.08648571,0.2899307,0.7810864,-0.1331825,-0.0652128,0.08117382,0,0,0,0,,73.27576
Scoop,0.3886721,0.5527117,2.248318,0.9333225,-0.2012263,0.2883219,-0.07271916,-0.07032992,0.2391386,0.8332453,-0.06030582,-0.07419448,0.05658069,0,0,0,0,,73.28955
Scoop,0.3886721,0.5527117,2.248318,0.9333225,-0.2012263,0.2883219,-0.07271916,-0.07032992,0.2391386,0.8332453,-0.06030582,-0.07419448,0.05658069,0,0,0,0,,73.30273
Scoop,0.3880633,0.5572098,2.266863,0.9337358,-0.2033978,0.2850955,-0.07407863,0.1412232,0.1328975,1.042158,0.2514658,0.3014576,-0.1315403,0,0,0,0,,73.31348
Scoop,0.3880633,0.5572098,2.266863,0.9337358,-0.2033978,0.2850955,-0.07407863,0.1412232,0.1328975,1.042158,0.2514658,0.3014576,-0.1315403,0,0,0,0,,73.32581
Scoop,0.3883461,0.561054,2.287054,0.9335163,-0.2047887,0.2847684,-0.07427301,0.02267204,0.2094132,1.018528,0.06621671,0.03081051,-0.1261534,0,0,0,0,,73.33716
Scoop,0.3887702,0.5643096,2.307654,0.9343179,-0.2038844,0.2832385,-0.07250866,0.1434566,0.2356333,1.128649,-0.164926,0.1950881,0.06209591,0,0,0,0,,73.35095
Scoop,0.3887702,0.5643096,2.307654,0.9343179,-0.2038844,0.2832385,-0.07250866,0.1434566,0.2356333,1.128649,-0.164926,0.1950881,0.06209591,0,0,0,0,,73.36597
Scoop,0.3898966,0.5669529,2.329469,0.9345076,-0.2026829,0.2840784,-0.07010698,0.03921258,0.2815428,1.096383,-0.2767874,-0.03270581,0.04215391,0,0,0,0,,73.37598
Scoop,0.3913276,0.5695658,2.351629,0.934296,-0.2024468,0.2848327,-0.07054695,0.02050236,0.1073165,1.068363,0.02057812,-0.08695735,0.02504167,0,0,0,0,,73.38855
Scoop,0.3913276,0.5695658,2.351629,0.934296,-0.2024468,0.2848327,-0.07054695,0.02050236,0.1073165,1.068363,0.02057812,-0.08695735,0.02504167,0,0,0,0,,73.40283
Scoop,0.3923028,0.5722296,2.373753,0.9347792,-0.2047602,0.2810963,-0.07243465,0.2462015,-0.00193847,1.233562,0.3143985,0.3408321,-0.1261733,0,0,0,0,,73.41406
Scoop,0.3923028,0.5722296,2.373753,0.9347792,-0.2047602,0.2810963,-0.07243465,0.2462015,-0.00193847,1.233562,0.3143985,0.3408321,-0.1261733,0,0,0,0,,73.42725
Scoop,0.3939375,0.5741079,2.396536,0.934316,-0.2056776,0.2820084,-0.07226346,0.02007452,0.1444418,1.1021,-0.005509615,-0.0879786,-0.1065562,0,0,0,0,,73.4375
Scoop,0.3951958,0.5756516,2.418736,0.9346282,-0.2058086,0.2810075,-0.0717502,0.130892,0.09835255,1.162339,-0.02598139,0.1137347,-0.01303916,0,0,0,0,,73.45178
Scoop,0.3951958,0.5756516,2.418736,0.9346282,-0.2058086,0.2810075,-0.0717502,0.130892,0.09835255,1.162339,-0.02598139,0.1137347,-0.01303916,0,0,0,0,,73.46643
Scoop,0.3962344,0.5764664,2.437243,0.935087,-0.2048861,0.2807121,-0.069538,0.1023841,0.1644383,0.978739,-0.2298906,0.07929828,0.03563038,0,0,0,0,,73.47571
Scoop,0.3962344,0.5764664,2.437243,0.935087,-0.2048861,0.2807121,-0.069538,0.1023841,0.1644383,0.978739,-0.2298906,0.07929828,0.03563038,0,0,0,0,,73.4884
Scoop,0.3970698,0.5770161,2.453169,0.9351364,-0.2053332,0.280112,-0.06997049,0.07190255,-0.002089843,0.8158967,0.06476767,0.05158534,-0.02453554,0,0,0,0,,73.5
Scoop,0.3977855,0.5766366,2.467672,0.9352705,-0.2056022,0.2795531,-0.06962144,0.07407687,0.00162927,0.7549164,-0.01467326,0.0648936,-0.02831703,0,0,0,0,,73.51196
Scoop,0.3981616,0.5752008,2.480203,0.9362342,-0.2048874,0.2773028,-0.06775283,0.1880871,0.0007162523,0.755556,-0.1552363,0.2705695,0.05001887,0,0,0,0,,73.53235
Scoop,0.3989114,0.5726995,2.491084,0.9364096,-0.2042363,0.277643,-0.06587604,0.04236172,-0.00642421,0.561701,-0.2019687,0.007016838,0.01015742,0,0,0,0,,73.55383
Scoop,0.3997128,0.5691916,2.500011,0.9367247,-0.2030397,0.2776806,-0.06492938,0.05637205,-0.1389555,0.4623553,-0.124776,0.01663405,0.09188195,0,0,0,0,,73.57788
Scoop,0.400389,0.5649431,2.506223,0.9371284,-0.2040343,0.2752021,-0.06651969,0.1655906,-0.3396116,0.3898799,0.2241953,0.2174087,-0.02478308,0,0,0,0,,73.60059
Scoop,0.4013017,0.5599108,2.509665,0.9373505,-0.2044227,0.2735818,-0.06883875,0.118063,-0.4296258,0.2035235,0.2595439,0.1131585,0.04267364,0,0,0,0,,73.62195
Scoop,0.4025725,0.553821,2.5105,0.9370874,-0.2050568,0.2737549,-0.06984293,0.03632957,-0.3555867,0.01772813,0.1097729,-0.03959055,-0.03852705,0,0,0,0,,73.64258
Scoop,0.4039397,0.5471251,2.508989,0.9370471,-0.2046333,0.2742018,-0.06986697,0.04261073,-0.3393813,-0.09392041,-0.01815733,-0.04647039,0.03639314,0,0,0,0,,73.66541
Scoop,0.4052926,0.5403855,2.505286,0.9369983,-0.2053019,0.273567,-0.07104207,0.08957684,-0.4126053,-0.1788673,0.1417446,0.03869688,-0.02703142,0,0,0,0,,73.68689
Scoop,0.4081423,0.5275522,2.492663,0.9370611,-0.2048731,0.2736638,-0.07107972,0.06992848,-0.3059677,-0.3592041,0.0007713884,0.0003996436,-0.007942714,0,0,0,0,,73.70923
Scoop,0.4092707,0.522469,2.484554,0.9372417,-0.2057553,0.2719484,-0.07271218,0.1400168,-0.3748758,-0.36234,0.2108454,0.138419,-0.02222199,0,0,0,0,,73.73193
Scoop,0.4102887,0.5187652,2.476169,0.9372376,-0.2071667,0.2697259,-0.07691489,0.1319798,-0.4791106,-0.4012282,0.4778168,0.131961,-0.002075035,0,0,0,0,,73.75342
