Object,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W,LinVelocity X,LinVelocity Y,LinVelocity Z,AngVelocity X,AngVelocity Y,AngVelocity Z,Impact Force X,Impact Force Y,Impact Force Z,Impact Force Magnitude,Colliding Body,Time Stamp
Scoop,0.277517,0.6586417,1.731601,0.9558829,0.0771228,0.07393798,-0.2736307,-0.05922874,0.0329349,-1.053719,-0.01882054,-0.0166621,-0.0028156,0,0,0,0,,62.55811
Scoop,0.277517,0.6586417,1.731601,0.9558829,0.0771228,0.07393798,-0.2736307,-0.05922874,0.0329349,-1.053719,-0.01882054,-0.0166621,-0.0028156,0,0,0,0,,62.57031
Scoop,0.2768309,0.6592141,1.710482,0.9559612,0.07664513,0.07433045,-0.2733836,-0.07671984,0.04310576,-1.048438,-0.01928617,-0.02576262,-0.05884524,0,0,0,0,,62.58154
Scoop,0.2762014,0.6598511,1.689864,0.9560045,0.07667173,0.07428443,-0.2732383,-0.02893066,0.0404425,-1.023404,-0.0157281,0.002855908,0.00234149,0,0,0,0,,62.59375
Scoop,0.2762014,0.6598511,1.689864,0.9560045,0.07667173,0.07428443,-0.2732383,-0.02893066,0.0404425,-1.023404,-0.0157281,0.002855908,0.00234149,0,0,0,0,,62.60596
Scoop,0.2759576,0.6606258,1.669639,0.9560248,0.07564037,0.0751816,-0.2732095,-0.1030089,0.03924783,-1.019724,0.01111748,-0.0575963,-0.1234677,0,0,0,0,,62.61621
Scoop,0.2759576,0.6606258,1.669639,0.9560248,0.07564037,0.0751816,-0.2732095,-0.1030089,0.03924783,-1.019724,0.01111748,-0.0575963,-0.1234677,0,0,0,0,,62.62842
Scoop,0.2758202,0.6613444,1.649549,0.956465,0.07505476,0.07530844,-0.2717915,-0.04264823,0.1247779,-0.9395275,-0.142272,-0.003536854,-0.07346471,0,0,0,0,,62.6377
Scoop,0.2758202,0.6613444,1.649549,0.956465,0.07505476,0.07530844,-0.2717915,-0.04264823,0.1247779,-0.9395275,-0.142272,-0.003536854,-0.07346471,0,0,0,0,,62.65088
Scoop,0.2760808,0.6618861,1.630342,0.9561963,0.07554211,0.07657841,-0.2722471,-0.05895441,-0.008459695,-0.9946807,0.05660374,-0.1332731,0.01750673,0,0,0,0,,62.66113
Scoop,0.2767883,0.6625333,1.612385,0.9562103,0.07567582,0.07778409,-0.2718177,-0.04844965,0.05339967,-0.8909757,-0.03344693,-0.1220001,-0.02344852,0,0,0,0,,62.67236
Scoop,0.2767883,0.6625333,1.612385,0.9562103,0.07567582,0.07778409,-0.2718177,-0.04844965,0.05339967,-0.8909757,-0.03344693,-0.1220001,-0.02344852,0,0,0,0,,62.68457
Scoop,0.2776809,0.6632549,1.595541,0.9561393,0.0760254,0.07772255,-0.2719875,0.05941458,0.02415192,-0.8490905,0.0148591,-0.002899513,0.03687757,0,0,0,0,,62.70361
Scoop,0.2789169,0.6639837,1.580439,0.9563266,0.07611427,0.07754385,-0.2713553,0.07159475,0.07608758,-0.7239808,-0.06766381,0.01134098,0.006960919,0,0,0,0,,62.71631
Scoop,0.2789169,0.6639837,1.580439,0.9563266,0.07611427,0.07754385,-0.2713553,0.07159475,0.07608758,-0.7239808,-0.06766381,0.01134098,0.006960919,0,0,0,0,,62.72852
Scoop,0.2806649,0.6646511,1.567837,0.9562603,0.07649507,0.07883859,-0.271108,0.005720824,0.0425318,-0.6335593,-0.01506676,-0.1364392,-0.000149336,0,0,0,0,,62.73779
Scoop,0.2822517,0.6654494,1.558025,0.9561443,0.0765468,0.0779922,-0.2717468,0.1441512,0.004409719,-0.5114406,0.05739604,0.08337189,0.03371057,0,0,0,0,,62.75195
Scoop,0.2822517,0.6654494,1.558025,0.9561443,0.0765468,0.0779922,-0.2717468,0.1441512,0.004409719,-0.5114406,0.05739604,0.08337189,0.03371057,0,0,0,0,,62.76465
Scoop,0.282994,0.6665975,1.551121,0.9568251,0.07466877,0.06953079,-0.2721694,0.5769775,0.07216916,-0.2756619,-0.02795131,0.8679339,0.0481202,0,0,0,0,,62.7876
Scoop,0.2851208,0.6678472,1.547644,0.9575071,0.0753613,0.06945831,-0.2695859,0.1096867,0.2233049,-0.0468626,-0.2704979,-0.02648908,0.04516713,0,0,0,0,,62.80029
Scoop,0.286694,0.6685299,1.547932,0.9591529,0.07483026,0.06506252,-0.26494,0.337265,0.3476743,0.2692827,-0.5181122,0.4114364,0.0228649,0,0,0,0,,62.81543
Scoop,0.286694,0.6685299,1.547932,0.9591529,0.07483026,0.06506252,-0.26494,0.337265,0.3476743,0.2692827,-0.5181122,0.4114364,0.0228649,0,0,0,0,,62.82715
Scoop,0.28767,0.6680965,1.55125,0.962715,0.07398478,0.05591208,-0.2541266,0.5919032,0.7083198,0.7266387,-1.193772,0.8420157,0.06413089,0,0,0,0,,62.8374
Scoop,0.2896278,0.66592,1.557278,0.9651197,0.07385668,0.05143642,-0.2458529,0.3514718,0.4408981,0.7016386,-0.8895859,0.3865683,0.03738457,0,0,0,0,,62.85889
Scoop,0.2896278,0.66592,1.557278,0.9651197,0.07385668,0.05143642,-0.2458529,0.3514718,0.4408981,0.7016386,-0.8895859,0.3865683,0.03738457,0,0,0,0,,62.87109
Scoop,0.2910955,0.6642798,1.565299,0.9685674,0.07076764,0.04050413,-0.2350082,0.7018992,0.6749779,0.9265509,-1.195857,1.06855,-0.1107366,0,0,0,0,,62.88184
Scoop,0.2947309,0.6626764,1.574687,0.969731,0.07116731,0.04035363,-0.2300627,0.1673749,0.2413326,0.6826362,-0.5089522,-0.02443182,0.01422367,0,0,0,0,,62.89307
Scoop,0.2947309,0.6626764,1.574687,0.969731,0.07116731,0.04035363,-0.2300627,0.1673749,0.2413326,0.6826362,-0.5089522,-0.02443182,0.01422367,0,0,0,0,,62.90527
Scoop,0.2970728,0.6611664,1.584538,0.9730505,0.06687465,0.02672863,-0.2190591,0.9250445,0.7152147,0.9886723,-1.222848,1.354908,-0.1710249,0,0,0,0,,62.91553
Scoop,0.2970728,0.6611664,1.584538,0.9730505,0.06687465,0.02672863,-0.2190591,0.9250445,0.7152147,0.9886723,-1.222848,1.354908,-0.1710249,0,0,0,0,,62.92725
Scoop,0.301861,0.6587971,1.594282,0.9747117,0.06617604,0.02241507,-0.2122638,0.4890979,0.350828,0.777491,-0.7245001,0.3946896,-0.002540573,0,0,0,0,,62.93701
Scoop,0.301861,0.6587971,1.594282,0.9747117,0.06617604,0.02241507,-0.2122638,0.4890979,0.350828,0.777491,-0.7245001,0.3946896,-0.002540573,0,0,0,0,,62.95117
Scoop,0.3067988,0.6563264,1.60406,0.9767169,0.06282665,0.01316929,-0.2047046,0.7972846,0.4231605,0.7927637,-0.8329843,0.926892,-0.1604334,0,0,0,0,,62.96143
Scoop,0.3249294,0.6577396,1.636074,0.9811959,0.05826271,-0.003625244,-0.1839767,0.08233869,0.2048522,0.5775014,-0.02249412,-0.3897675,-0.06459783,0,0,0,0,,63.02295
Scoop,0.3292684,0.661284,1.646544,0.9831126,0.05495571,-0.01473081,-0.173933,0.9163116,0.9088332,0.8389423,-1.086399,1.090977,-0.1277646,0,0,0,0,,63.04736
Scoop,0.3344204,0.6669604,1.656642,0.983738,0.05484534,-0.01394534,-0.1704626,0.181729,0.5168273,0.6342825,-0.3480613,-0.09472728,-0.0225828,0,0,0,0,,63.0625
Scoop,0.3377431,0.6731466,1.666629,0.9841541,0.05313219,-0.01578045,-0.1684317,0.259245,0.4517856,0.5617884,-0.2195461,0.1980579,-0.1365971,0,0,0,0,,63.07422
Scoop,0.3377431,0.6731466,1.666629,0.9841541,0.05313219,-0.01578045,-0.1684317,0.259245,0.4517856,0.5617884,-0.2195461,0.1980579,-0.1365971,0,0,0,0,,63.08545
Scoop,0.3394447,0.6789075,1.676296,0.9846162,0.04986309,-0.01879087,-0.1664088,0.2348437,0.4310702,0.5403169,-0.2282189,0.3398337,-0.2702011,0,0,0,0,,63.09668
Scoop,0.3394447,0.6789075,1.676296,0.9846162,0.04986309,-0.01879087,-0.1664088,0.2348437,0.4310702,0.5403169,-0.2282189,0.3398337,-0.2702011,0,0,0,0,,63.10889
Scoop,0.3399638,0.683663,1.685706,0.9850075,0.0487716,-0.01872814,-0.1644125,-0.00611867,0.372935,0.5346628,-0.2049582,0.001426548,-0.1066161,0,0,0,0,,63.11865
Scoop,0.3399638,0.683663,1.685706,0.9850075,0.0487716,-0.01872814,-0.1644125,-0.00611867,0.372935,0.5346628,-0.2049582,0.001426548,-0.1066161,0,0,0,0,,63.13086
Scoop,0.3390988,0.6872187,1.695227,0.9850777,0.04824233,-0.01808241,-0.1642207,-0.1009309,0.1867114,0.4846292,-0.01807702,-0.05593921,-0.06267279,0,0,0,0,,63.14063
Scoop,0.3366618,0.6890172,1.704422,0.9852098,0.04855149,-0.01809743,-0.1633314,-0.1178124,0.1527248,0.4873223,-0.08933889,-0.008199167,0.03166273,0,0,0,0,,63.15381
Scoop,0.3366618,0.6890172,1.704422,0.9852098,0.04855149,-0.01809743,-0.1633314,-0.1178124,0.1527248,0.4873223,-0.08933889,-0.008199167,0.03166273,0,0,0,0,,63.16553
Scoop,0.3325895,0.6889367,1.713349,0.9855876,0.04784406,-0.01900497,-0.1611438,-0.1573338,0.1508499,0.5102421,-0.227294,0.08955897,-0.05276383,0,0,0,0,,63.17676
Scoop,0.3270555,0.6874317,1.721953,0.9858433,0.04782698,-0.01916036,-0.1595566,-0.2704091,0.03706256,0.477575,-0.1612315,0.007409655,0.002586126,0,0,0,0,,63.19629
Scoop,0.3270555,0.6874317,1.721953,0.9858433,0.04782698,-0.01916036,-0.1595566,-0.2704091,0.03706256,0.477575,-0.1612315,0.007409655,0.002586126,0,0,0,0,,63.2085
Scoop,0.3199886,0.684591,1.73014,0.9862053,0.04729247,-0.01920524,-0.1574608,-0.3659078,0.004532475,0.4715526,-0.2134177,0.002105286,-0.04973952,0,0,0,0,,63.21875
Scoop,0.3199886,0.684591,1.73014,0.9862053,0.04729247,-0.01920524,-0.1574608,-0.3659078,0.004532475,0.4715526,-0.2134177,0.002105286,-0.04973952,0,0,0,0,,63.23096
Scoop,0.3115454,0.6808298,1.73768,0.9865456,0.04674133,-0.01974827,-0.1554126,-0.3984694,-0.04281681,0.4357361,-0.2107724,0.05170889,-0.04353467,0,0,0,0,,63.24023
Scoop,0.3024506,0.6766247,1.744227,0.986773,0.0463075,-0.01933524,-0.1541468,-0.4962991,-0.1231706,0.3658011,-0.1271543,-0.0404918,-0.04782435,0,0,0,0,,63.25342
Scoop,0.3024506,0.6766247,1.744227,0.986773,0.0463075,-0.01933524,-0.1541468,-0.4962991,-0.1231706,0.3658011,-0.1271543,-0.0404918,-0.04782435,0,0,0,0,,63.26514
Scoop,0.2925147,0.6720496,1.74985,0.9871063,0.04485587,-0.01994109,-0.1523544,-0.4836968,-0.1036667,0.3315215,-0.1873897,0.07306314,-0.132023,0,0,0,0,,63.2749
Scoop,0.2925147,0.6720496,1.74985,0.9871063,0.04485587,-0.01994109,-0.1523544,-0.4836968,-0.1036667,0.3315215,-0.1873897,0.07306314,-0.132023,0,0,0,0,,63.28613
Scoop,0.2819738,0.6671628,1.754461,0.9876878,0.04267788,-0.01995841,-0.1491758,-0.5734073,-0.02562431,0.3225827,-0.3268145,0.01940676,-0.2109975,0,0,0,0,,63.29785
Scoop,0.2819738,0.6671628,1.754461,0.9876878,0.04267788,-0.01995841,-0.1491758,-0.5734073,-0.02562431,0.3225827,-0.3268145,0.01940676,-0.2109975,0,0,0,0,,63.31055
Scoop,0.2709266,0.662297,1.758345,0.9880539,0.04168722,-0.01809725,-0.1472553,-0.7113765,-0.116513,0.2552637,-0.1891,-0.1779376,-0.1233175,0,0,0,0,,63.32031
Scoop,0.2591261,0.6573064,1.761687,0.9884076,0.0413829,-0.01682892,-0.1451036,-0.6940627,-0.1025835,0.2318076,-0.2129801,-0.1304921,-0.04633223,0,0,0,0,,63.3335
Scoop,0.2591261,0.6573064,1.761687,0.9884076,0.0413829,-0.01682892,-0.1451036,-0.6940627,-0.1025835,0.2318076,-0.2129801,-0.1304921,-0.04633223,0,0,0,0,,63.34717
Scoop,0.2461318,0.6516211,1.764721,0.9891777,0.04055077,-0.0178138,-0.1398809,-0.6059542,0.08677738,0.2937882,-0.5326794,0.08635335,-0.0623964,0,0,0,0,,63.36035
Scoop,0.2461318,0.6516211,1.764721,0.9891777,0.04055077,-0.0178138,-0.1398809,-0.6059542,0.08677738,0.2937882,-0.5326794,0.08635335,-0.0623964,0,0,0,0,,63.37109
Scoop,0.2324527,0.64591,1.767407,0.9898101,0.03889352,-0.01867023,-0.1357023,-0.6599875,0.009556666,0.2463642,-0.4285434,0.08977951,-0.1470677,0,0,0,0,,63.38135
Scoop,0.2185357,0.6404505,1.769803,0.9900743,0.03829182,-0.01751778,-0.1340895,-0.7948136,-0.163527,0.1671014,-0.1599397,-0.1126434,-0.07319173,0,0,0,0,,63.39404
Scoop,0.2185357,0.6404505,1.769803,0.9900743,0.03829182,-0.01751778,-0.1340895,-0.7948136,-0.163527,0.1671014,-0.1599397,-0.1126434,-0.07319173,0,0,0,0,,63.40625
Scoop,0.2036358,0.6341864,1.771814,0.9905254,0.03455844,-0.01723737,-0.1317891,-0.8321711,-0.1582684,0.1622967,-0.239245,0.01268203,-0.371038,0,0,0,0,,63.41602
Scoop,0.2036358,0.6341864,1.771814,0.9905254,0.03455844,-0.01723737,-0.1317891,-0.8321711,-0.1582684,0.1622967,-0.239245,0.01268203,-0.371038,0,0,0,0,,63.42822
Scoop,0.1877415,0.6270021,1.77297,0.9908464,0.03536168,-0.01671374,-0.1292061,-0.8264949,-0.1750236,0.1268278,-0.2568359,-0.07199369,0.07597399,0,0,0,0,,63.4375
Scoop,0.1877415,0.6270021,1.77297,0.9908464,0.03536168,-0.01671374,-0.1292061,-0.8264949,-0.1750236,0.1268278,-0.2568359,-0.07199369,0.07597399,0,0,0,0,,63.4502
Scoop,0.1711793,0.6192001,1.773386,0.9911995,0.03542964,-0.01644292,-0.1264848,-0.8530431,-0.1962299,0.09165654,-0.2730444,-0.03798023,0.006506488,0,0,0,0,,63.46094
Scoop,0.1547582,0.6116809,1.773313,0.9911928,0.03593762,-0.01498973,-0.1265744,-0.9196167,-0.3855979,-0.001695342,0.01488489,-0.1501179,0.03183715,0,0,0,0,,63.47168
Scoop,0.1547582,0.6116809,1.773313,0.9911928,0.03593762,-0.01498973,-0.1265744,-0.9196167,-0.3855979,-0.001695342,0.01488489,-0.1501179,0.03183715,0,0,0,0,,63.48438
Scoop,0.1379868,0.6039885,1.772329,0.9912548,0.03312175,-0.01523364,-0.1268277,-0.8649865,-0.4077104,-0.05543753,0.01920293,0.06060188,-0.2765824,0,0,0,0,,63.49512
Scoop,0.1379868,0.6039885,1.772329,0.9912548,0.03312175,-0.01523364,-0.1268277,-0.8649865,-0.4077104,-0.05543753,0.01920293,0.06060188,-0.2765824,0,0,0,0,,63.50586
Scoop,0.1209919,0.5957609,1.770086,0.9913578,0.03135169,-0.01436839,-0.1265732,-0.9420701,-0.3989752,-0.1028044,-0.02634702,-0.06427611,-0.1863481,0,0,0,0,,63.51611
Scoop,0.1209919,0.5957609,1.770086,0.9913578,0.03135169,-0.01436839,-0.1265732,-0.9420701,-0.3989752,-0.1028044,-0.02634702,-0.06427611,-0.1863481,0,0,0,0,,63.5293
Scoop,0.1032943,0.5874797,1.766839,0.9909345,0.03223735,-0.01325104,-0.1297477,-0.9460036,-0.6425534,-0.2405202,0.3246688,-0.1114389,0.07040325,0,0,0,0,,63.53906
Scoop,0.08578718,0.5785642,1.762588,0.9906392,0.03207968,-0.01196238,-0.1321438,-0.9676629,-0.6207486,-0.270893,0.2451869,-0.1174915,-0.0345472,0,0,0,0,,63.55225
Scoop,0.08578718,0.5785642,1.762588,0.9906392,0.03207968,-0.01196238,-0.1321438,-0.9676629,-0.6207486,-0.270893,0.2451869,-0.1174915,-0.0345472,0,0,0,0,,63.56445
Scoop,0.06844074,0.5692853,1.757411,0.9903395,0.03354736,-0.01136261,-0.1340643,-0.8831674,-0.6003678,-0.3071987,0.1978777,-0.07230923,0.1361041,0,0,0,0,,63.57373
Scoop,0.06844074,0.5692853,1.757411,0.9903395,0.03354736,-0.01136261,-0.1340643,-0.8831674,-0.6003678,-0.3071987,0.1978777,-0.07230923,0.1361041,0,0,0,0,,63.58496
Scoop,0.05162448,0.5600097,1.751375,0.9898854,0.03418767,-0.01087874,-0.1372596,-0.8586861,-0.6916545,-0.385458,0.3247931,-0.0452502,0.05481818,0,0,0,0,,63.59668
Scoop,0.05162448,0.5600097,1.751375,0.9898854,0.03418767,-0.01087874,-0.1372596,-0.8586861,-0.6916545,-0.385458,0.3247931,-0.0452502,0.05481818,0,0,0,0,,63.60791
Scoop,0.03550822,0.5506532,1.74416,0.9893543,0.03479698,-0.009034157,-0.1410183,-0.9221934,-0.7392659,-0.458471,0.3862481,-0.1773945,0.03276834,0,0,0,0,,63.61768
Scoop,0.03550822,0.5506532,1.74416,0.9893543,0.03479698,-0.009034157,-0.1410183,-0.9221934,-0.7392659,-0.458471,0.3862481,-0.1773945,0.03276834,0,0,0,0,,63.63086
Scoop,0.02032173,0.541176,1.735776,0.9887735,0.03716473,-0.005958438,-0.1446062,-0.9355899,-0.7338526,-0.5127205,0.3759362,-0.3245532,0.1896797,0,0,0,0,,63.64063
Scoop,0.006560087,0.5338581,1.726583,0.9882141,0.04047089,-0.002083868,-0.1476187,-0.9070024,-0.5873877,-0.5389569,0.3222029,-0.419204,0.2712131,0,0,0,0,,63.66699
Scoop,-0.00553143,0.5277845,1.71677,0.9880762,0.04237967,0.001093805,-0.1480145,-0.8039529,-0.3406916,-0.4985368,0.05429932,-0.3403842,0.1422827,0,0,0,0,,63.68213
Scoop,-0.01583338,0.523412,1.706986,0.9877923,0.0432989,0.003810912,-0.1495906,-0.693445,-0.3388323,-0.5335213,0.1710305,-0.2752618,0.05208489,0,0,0,0,,63.69482
Scoop,-0.01583338,0.523412,1.706986,0.9877923,0.0432989,0.003810912,-0.1495906,-0.693445,-0.3388323,-0.5335213,0.1710305,-0.2752618,0.05208489,0,0,0,0,,63.70605
Scoop,-0.02478313,0.5207966,1.697004,0.9875,0.04511798,0.005921543,-0.1509091,-0.5659974,-0.230976,-0.5367283,0.1427059,-0.2299677,0.1499621,0,0,0,0,,63.71582
Scoop,-0.02478313,0.5207966,1.697004,0.9875,0.04511798,0.005921543,-0.1509091,-0.5659974,-0.230976,-0.5367283,0.1427059,-0.2299677,0.1499621,0,0,0,0,,63.72803
Scoop,-0.03219086,0.519763,1.687073,0.9873064,0.0463825,0.008145064,-0.1516867,-0.5084809,-0.1148107,-0.5198343,0.088586,-0.235089,0.09274995,0,0,0,0,,63.73779
Scoop,-0.03219086,0.519763,1.687073,0.9873064,0.0463825,0.008145064,-0.1516867,-0.5084809,-0.1148107,-0.5198343,0.088586,-0.235089,0.09274995,0,0,0,0,,63.75098
Scoop,-0.03808129,0.5196282,1.677344,0.9871643,0.04748855,0.01069275,-0.1521093,-0.460108,-0.04611234,-0.5008756,0.05442517,-0.2662774,0.071659,0,0,0,0,,63.76172
Scoop,-0.04258162,0.5199753,1.668144,0.9871371,0.04777954,0.01223537,-0.1520793,-0.3333151,0.01319086,-0.4608954,0.004134391,-0.1567566,0.005454928,0,0,0,0,,63.77344
Scoop,-0.04258162,0.5199753,1.668144,0.9871371,0.04777954,0.01223537,-0.1520793,-0.3333151,0.01319086,-0.4608954,0.004134391,-0.1567566,0.005454928,0,0,0,0,,63.78564
Scoop,-0.0458802,0.520748,1.659245,0.9868789,0.04925601,0.01354131,-0.1531696,-0.2301765,-0.04309109,-0.4784819,0.1156409,-0.1463566,0.1285116,0,0,0,0,,63.79883
Scoop,-0.0476585,0.5220526,1.650669,0.986561,0.05043967,0.01614052,-0.1545749,-0.2523779,-0.04324038,-0.4746503,0.1544787,-0.2679629,0.08055662,0,0,0,0,,63.81982
Scoop,-0.04818827,0.5232192,1.642443,0.9866196,0.05118126,0.01874471,-0.1536609,-0.2075446,0.1127548,-0.3898961,-0.0792094,-0.2727427,0.03122383,0,0,0,0,,63.83252
Scoop,-0.04818827,0.5232192,1.642443,0.9866196,0.05118126,0.01874471,-0.1536609,-0.2075446,0.1127548,-0.3898961,-0.0792094,-0.2727427,0.03122383,0,0,0,0,,63.8457
Scoop,-0.04781491,0.5246236,1.634565,0.9860173,0.05320367,0.02144685,-0.1564607,-0.1302178,-0.1365471,-0.4830943,0.2952987,-0.2843678,0.1663698,0,0,0,0,,63.85986
Scoop,-0.04781491,0.5246236,1.634565,0.9860173,0.05320367,0.02144685,-0.1564607,-0.1302178,-0.1365471,-0.4830943,0.2952987,-0.2843678,0.1663698,0,0,0,0,,63.87109
Scoop,-0.04648638,0.526751,1.626811,0.9854824,0.05340901,0.02503163,-0.1592035,-0.1798006,-0.09932166,-0.4800858,0.2973236,-0.3430716,-0.02702989,0,0,0,0,,63.88135
Scoop,-0.04475439,0.5293989,1.619304,0.9850852,0.05365147,0.0273819,-0.1611804,-0.07160429,-0.01504536,-0.4425524,0.2130283,-0.2258642,-0.006411495,0,0,0,0,,63.89355
Scoop,-0.04475439,0.5293989,1.619304,0.9850852,0.05365147,0.0273819,-0.1611804,-0.07160429,-0.01504536,-0.4425524,0.2130283,-0.2258642,-0.006411495,0,0,0,0,,63.90576
Scoop,-0.04267472,0.5321839,1.611525,0.9848515,0.05441207,0.02814969,-0.1622193,0.06683545,0.06314739,-0.4228204,0.1081532,-0.08300352,0.06663805,0,0,0,0,,63.91602
Scoop,-0.04267472,0.5321839,1.611525,0.9848515,0.05441207,0.02814969,-0.1622193,0.06683545,0.06314739,-0.4228204,0.1081532,-0.08300352,0.06663805,0,0,0,0,,63.92871
Scoop,-0.04004949,0.5350127,1.603454,0.984524,0.05392938,0.02824864,-0.1643364,0.1245647,-0.006059431,-0.4690233,0.2156846,0.008673392,-0.04140799,0,0,0,0,,63.93848
Scoop,-0.04004949,0.5350127,1.603454,0.984524,0.05392938,0.02824864,-0.1643364,0.1245647,-0.006059431,-0.4690233,0.2156846,0.008673392,-0.04140799,0,0,0,0,,63.95068
Scoop,-0.03682852,0.5387266,1.594978,0.9836956,0.05342332,0.02837008,-0.1693656,0.165307,-0.1643497,-0.5811127,0.5106989,0.02113442,-0.03315986,0,0,0,0,,63.96875
Scoop,-0.03284371,0.5427343,1.585922,0.983107,0.05315912,0.02970055,-0.1726079,0.1121471,-0.02990667,-0.5598545,0.3367577,-0.1106835,-0.03618387,0,0,0,0,,63.98047
Scoop,-0.02844816,0.547049,1.576722,0.9824024,0.05254515,0.03090978,-0.1765481,0.1376012,-0.06086503,-0.5921911,0.4076882,-0.08939569,-0.06579575,0,0,0,0,,63.99268
Scoop,-0.02844816,0.547049,1.576722,0.9824024,0.05254515,0.03090978,-0.1765481,0.1376012,-0.06086503,-0.5921911,0.4076882,-0.08939569,-0.06579575,0,0,0,0,,64.00488
Scoop,-0.02368516,0.5522996,1.567279,0.9812345,0.05265775,0.03139466,-0.182815,0.2334671,-0.1717067,-0.6806982,0.6382977,-0.02032554,0.02794992,0,0,0,0,,64.01514
Scoop,-0.02368516,0.5522996,1.567279,0.9812345,0.05265775,0.03139466,-0.182815,0.2334671,-0.1717067,-0.6806982,0.6382977,-0.02032554,0.02794992,0,0,0,0,,64.02783
Scoop,-0.01798028,0.5584227,1.557327,0.9803181,0.05193813,0.03354996,-0.1874928,0.1356056,-0.02320546,-0.6634507,0.4892603,-0.1764524,-0.09049469,0,0,0,0,,64.03711
Scoop,-0.01798028,0.5584227,1.557327,0.9803181,0.05193813,0.03354996,-0.1874928,0.1356056,-0.02320546,-0.6634507,0.4892603,-0.1764524,-0.09049469,0,0,0,0,,64.05078
Scoop,-0.01183856,0.564843,1.547026,0.9795341,0.05239,0.03593546,-0.1909908,0.1600047,0.071902,-0.6454937,0.3683825,-0.2267287,0.01534349,0,0,0,0,,64.06152
Scoop,-0.005423725,0.5708232,1.536618,0.978908,0.05126109,0.03723508,-0.1942305,0.2178346,0.07481045,-0.6397976,0.3400664,-0.09099558,-0.1205011,0,0,0,0,,64.07324
Scoop,-0.005423725,0.5708232,1.536618,0.978908,0.05126109,0.03723508,-0.1942305,0.2178346,0.07481045,-0.6397976,0.3400664,-0.09099558,-0.1205011,0,0,0,0,,64.08594
Scoop,0.00102067,0.5778665,1.526516,0.9767004,0.04948199,0.03600127,-0.2057005,0.4245706,-0.4188908,-0.9125429,1.165506,0.2058192,-0.09628151,0,0,0,0,,64.09717
Scoop,0.00102067,0.5778665,1.526516,0.9767004,0.04948199,0.03600127,-0.2057005,0.4245706,-0.4188908,-0.9125429,1.165506,0.2058192,-0.09628151,0,0,0,0,,64.11133
Scoop,0.01637059,0.5938441,1.503545,0.9744917,0.04961777,0.04591569,-0.2139993,0.08120548,0.3896564,-0.5788548,-0.08263028,-0.4370103,-0.02709252,0,0,0,0,,64.13477
Scoop,0.01637059,0.5938441,1.503545,0.9744917,0.04961777,0.04591569,-0.2139993,0.08120548,0.3896564,-0.5788548,-0.08263028,-0.4370103,-0.02709252,0,0,0,0,,64.1499
Scoop,0.02311695,0.6006715,1.491513,0.9738191,0.04975744,0.04875657,-0.2163883,0.1487131,0.1730905,-0.7106634,0.2605131,-0.2710758,-0.03295457,0,0,0,0,,64.16064
Scoop,0.02919805,0.6066697,1.479543,0.9730773,0.04740184,0.05108276,-0.2196924,0.09970132,0.07869966,-0.7430546,0.3607626,-0.162763,-0.2599686,0,0,0,0,,64.17236
Scoop,0.02919805,0.6066697,1.479543,0.9730773,0.04740184,0.05108276,-0.2196924,0.09970132,0.07869966,-0.7430546,0.3607626,-0.162763,-0.2599686,0,0,0,0,,64.18408
Scoop,0.03487974,0.6122183,1.467582,0.9723675,0.04572959,0.05533007,-0.2221473,-0.04543365,0.1069677,-0.7261591,0.2831105,-0.3685395,-0.2401724,0,0,0,0,,64.1958
Scoop,0.03487974,0.6122183,1.467582,0.9723675,0.04572959,0.05533007,-0.2221473,-0.04543365,0.1069677,-0.7261591,0.2831105,-0.3685395,-0.2401724,0,0,0,0,,64.2085
Scoop,0.03988975,0.617195,1.455526,0.9715847,0.0449013,0.05966121,-0.2246054,-0.0655719,0.07729964,-0.7344263,0.2807766,-0.3958874,-0.1596389,0,0,0,0,,64.21826
Scoop,0.03988975,0.617195,1.455526,0.9715847,0.0449013,0.05966121,-0.2246054,-0.0655719,0.07729964,-0.7344263,0.2807766,-0.3958874,-0.1596389,0,0,0,0,,64.23047
Scoop,0.04392427,0.6212735,1.443393,0.9714572,0.04492784,0.06371564,-0.2240388,-0.08944854,0.2315264,-0.6171942,-0.03384477,-0.3979367,-0.09137671,0,0,0,0,,64.23975
Scoop,0.04652634,0.6238525,1.432201,0.9714722,0.04512073,0.0662151,-0.2232073,-0.04952771,0.1778937,-0.5440871,-0.07071288,-0.2510986,-0.04278052,0,0,0,0,,64.25293
Scoop,0.04652634,0.6238525,1.432201,0.9714722,0.04512073,0.0662151,-0.2232073,-0.04952771,0.1778937,-0.5440871,-0.07071288,-0.2510986,-0.04278052,0,0,0,0,,64.26611
Scoop,0.04763323,0.625617,1.422342,0.9714017,0.04536218,0.06785414,-0.2229734,-0.05981691,0.09970513,-0.4934783,-0.01484506,-0.1665136,-0.01453096,0,0,0,0,,64.28418
Scoop,0.0470295,0.6272067,1.414692,0.9712111,0.04497869,0.06906241,-0.2235099,-0.1244489,0.04476461,-0.413272,0.06511971,-0.1078938,-0.05981217,0,0,0,0,,64.29688
Scoop,0.0470295,0.6272067,1.414692,0.9712111,0.04497869,0.06906241,-0.2235099,-0.1244489,0.04476461,-0.413272,0.06511971,-0.1078938,-0.05981217,0,0,0,0,,64.31006
